Date,datetime,cash_type,card,Value,coffee_name,Return,SMA_7,SMA_30,Vol_20
07-06-2024,45:42.2,card,ANON-0000-0000-0270,27.92,Cortado,-0.149299208,32.82,34.61666667,0.190505244
07-06-2024,34:18.3,card,ANON-0000-0000-0164,32.82,Americano with Milk,0.175501433,32.12,34.45333333,0.183809704
07-06-2024,47:15.5,card,ANON-0000-0000-0270,27.92,Cortado,-0.149299208,32.12,34.12666667,0.170439724
07-06-2024,18:04.3,card,ANON-0000-0000-0268,37.72,Cappuccino,0.351002865,32.12,34.45333333,0.184710155
07-06-2024,35:28.1,card,ANON-0000-0000-0269,23.02,Espresso,-0.38971368,30.72,33.96333333,0.206477126
08-06-2024,04:20.0,card,ANON-0000-0000-0271,27.92,Cortado,0.212858384,30.02,33.63666667,0.209317484
08-06-2024,26:11.2,card,ANON-0000-0000-0097,32.82,Americano with Milk,0.175501433,30.02,33.47333333,0.202736073
08-06-2024,24:54.3,card,ANON-0000-0000-0134,37.72,Cappuccino,0.149299208,31.42,33.63666667,0.190463326
08-06-2024,25:56.3,card,ANON-0000-0000-0134,37.72,Cappuccino,0,32.12,33.96333333,0.190463326
09-06-2024,13:08.1,card,ANON-0000-0000-0276,37.72,Latte,0,33.52,33.96333333,0.187349769
09-06-2024,05:08.8,card,ANON-0000-0000-0280,27.92,Americano,-0.25980912,32.12,33.63666667,0.195157356
09-06-2024,21:19.3,card,ANON-0000-0000-0279,32.82,Americano with Milk,0.175501433,33.52,33.8,0.198884391
09-06-2024,10:30.7,card,ANON-0000-0000-0277,27.92,Cortado,-0.149299208,33.52,33.47333333,0.202158814
09-06-2024,14:10.8,card,ANON-0000-0000-0276,37.72,Latte,0.351002865,34.22,33.63666667,0.216418738
09-06-2024,11:23.6,card,ANON-0000-0000-0276,32.82,Americano with Milk,-0.12990456,33.52,33.63666667,0.219069853
09-06-2024,17:28.2,card,ANON-0000-0000-0278,37.72,Cappuccino,0.149299208,33.52,33.63666667,0.210885407
09-06-2024,07:08.1,card,ANON-0000-0000-0274,23.02,Espresso,-0.38971368,31.42,33.47333333,0.217711842
09-06-2024,04:41.3,card,ANON-0000-0000-0141,27.92,Cortado,0.212858384,31.42,33.14666667,0.22045035
09-06-2024,52:05.8,card,ANON-0000-0000-0273,37.72,Cappuccino,0.351002865,32.12,33.14666667,0.232676129
09-06-2024,52:49.6,card,ANON-0000-0000-0275,37.72,Cappuccino,0,33.52,33.31,0.232676129
09-06-2024,30:04.5,card,ANON-0000-0000-0272,37.72,Latte,0,33.52,33.31,0.228837676
09-06-2024,15:52.8,card,ANON-0000-0000-0097,37.72,Latte,0,34.22,33.31,0.226796877
10-06-2024,38:19.7,card,ANON-0000-0000-0283,37.72,Latte,0,34.22,33.31,0.222903373
10-06-2024,05:22.8,card,ANON-0000-0000-0282,37.72,Hot Chocolate,0,36.32,33.31,0.210650177
10-06-2024,37:23.6,card,ANON-0000-0000-0283,37.72,Latte,0,37.72,33.31,0.187187288
10-06-2024,56:48.3,card,ANON-0000-0000-0097,37.72,Latte,0,37.72,33.63666667,0.182991445
10-06-2024,47:49.9,card,ANON-0000-0000-0281,37.72,Cappuccino,0,37.72,33.63666667,0.179919285
10-06-2024,04:28.1,card,ANON-0000-0000-0282,37.72,Hot Chocolate,0,37.72,33.8,0.177484554
11-06-2024,38:04.0,card,ANON-0000-0000-0284,32.82,Americano with Milk,-0.12990456,37.02,33.8,0.18043591
11-06-2024,48:25.3,card,ANON-0000-0000-0285,37.72,Latte,0.149299208,37.02,33.96333333,0.183110286
11-06-2024,49:36.4,card,ANON-0000-0000-0285,37.72,Latte,0,37.02,34.29,0.171310735
11-06-2024,17:03.3,card,ANON-0000-0000-0286,37.72,Hot Chocolate,0,37.02,34.45333333,0.167899763
11-06-2024,27:41.9,card,ANON-0000-0000-0287,32.82,Americano with Milk,-0.12990456,36.32,34.61666667,0.166919179
11-06-2024,28:50.2,card,ANON-0000-0000-0287,32.82,Americano with Milk,0,35.62,34.45333333,0.147835226
12-06-2024,16:33.6,card,ANON-0000-0000-0256,37.72,Hot Chocolate,0.149299208,35.62,34.94333333,0.147692578
12-06-2024,25:34.2,card,ANON-0000-0000-0291,32.82,Americano with Milk,-0.12990456,35.62,35.10666667,0.147835226
12-06-2024,47:27.9,card,ANON-0000-0000-0290,37.72,Latte,0.149299208,35.62,35.27,0.118468525
12-06-2024,18:18.8,card,ANON-0000-0000-0288,37.72,Hot Chocolate,0,35.62,35.27,0.110579256
12-06-2024,51:43.9,card,ANON-0000-0000-0289,37.72,Cappuccino,0,35.62,35.27,0.078581863
12-06-2024,41:17.2,card,ANON-0000-0000-0283,37.72,Latte,0,36.32,35.27,0.078581863
13-06-2024,54:24.2,card,ANON-0000-0000-0292,27.92,Americano,-0.25980912,35.62,35.27,0.098131085
13-06-2024,57:25.6,card,ANON-0000-0000-0097,37.72,Latte,0.351002865,35.62,35.43333333,0.12713119
13-06-2024,50:25.0,card,ANON-0000-0000-0293,32.82,Americano with Milk,-0.12990456,35.62,35.59666667,0.130798433
13-06-2024,57:11.5,card,ANON-0000-0000-0141,27.92,Cortado,-0.149299208,34.22,35.27,0.135048304
13-06-2024,04:58.6,card,ANON-0000-0000-0294,32.82,Americano with Milk,0.175501433,33.52,35.27,0.141060275
13-06-2024,27:46.6,card,ANON-0000-0000-0295,37.72,Hot Chocolate,0.149299208,33.52,35.27,0.144833086
13-06-2024,22:19.1,card,ANON-0000-0000-0296,37.72,Latte,0,33.52,35.76,0.144833086
13-06-2024,20:51.8,card,ANON-0000-0000-0012,32.82,Americano with Milk,-0.12990456,34.22,35.92333333,0.148167771
13-06-2024,43:46.0,card,ANON-0000-0000-0012,23.02,Espresso,-0.298598416,32.12,35.43333333,0.1604403
13-06-2024,45:00.6,card,ANON-0000-0000-0295,23.02,Espresso,0,30.72,34.94333333,0.156294063
13-06-2024,48:17.9,card,ANON-0000-0000-0009,32.82,Americano with Milk,0.425716768,31.42,34.78,0.184543424
13-06-2024,02:28.4,card,ANON-0000-0000-0009,32.82,Americano with Milk,0,31.42,34.61666667,0.184543424
14-06-2024,29:53.4,card,ANON-0000-0000-0298,32.82,Americano with Milk,0,30.72,34.45333333,0.18167432
14-06-2024,14:41.7,card,ANON-0000-0000-0097,37.72,Latte,0.149299208,30.72,34.45333333,0.184071223
14-06-2024,30:31.6,card,ANON-0000-0000-0297,27.92,Americano,-0.25980912,30.02,34.12666667,0.191818956
14-06-2024,46:13.2,card,ANON-0000-0000-0141,27.92,Cortado,0,30.72,33.8,0.189295039
15-06-2024,26:02.0,card,ANON-0000-0000-0299,37.72,Cappuccino,0.351002865,32.82,33.8,0.202122012
15-06-2024,21:28.1,card,ANON-0000-0000-0300,37.72,Latte,0,33.52,33.8,0.202122012
15-06-2024,22:46.9,card,ANON-0000-0000-0300,32.82,Americano with Milk,-0.12990456,33.52,33.8,0.204824595
15-06-2024,23:52.2,card,ANON-0000-0000-0300,23.02,Espresso,-0.298598416,32.12,33.31,0.216322815
15-06-2024,24:35.1,card,ANON-0000-0000-0300,37.72,Cocoa,0.638575152,32.12,33.31,0.250671745
15-06-2024,25:24.0,card,ANON-0000-0000-0300,32.82,Americano with Milk,-0.12990456,32.82,33.14666667,0.24242259
15-06-2024,03:29.9,card,ANON-0000-0000-0301,32.82,Americano with Milk,0,33.52,33.14666667,0.239974223
15-06-2024,14:04.6,card,ANON-0000-0000-0302,27.92,Americano,-0.149299208,32.12,32.98333333,0.239974223
16-06-2024,46:16.6,card,ANON-0000-0000-0059,32.82,Americano with Milk,0.175501433,31.42,32.82,0.239974223
16-06-2024,45:17.3,card,ANON-0000-0000-0059,32.82,Americano with Milk,0,31.42,32.82,0.238208911
16-06-2024,47:36.5,card,ANON-0000-0000-0306,37.72,Hot Chocolate,0.149299208,33.52,32.82,0.239974223
16-06-2024,43:59.6,card,ANON-0000-0000-0305,37.72,Hot Chocolate,0,33.52,32.82,0.23731356
16-06-2024,02:36.3,card,ANON-0000-0000-0304,32.82,Americano with Milk,-0.12990456,33.52,32.65666667,0.227782645
16-06-2024,05:10.4,card,ANON-0000-0000-0304,32.82,Americano with Milk,0,33.52,32.49333333,0.227782645
16-06-2024,49:27.6,card,ANON-0000-0000-0276,32.82,Americano with Milk,0,34.22,32.65666667,0.208911074
16-06-2024,01:41.5,card,ANON-0000-0000-0303,37.72,Hot Chocolate,0.149299208,34.92,32.65666667,0.210880416
16-06-2024,00:38.2,card,ANON-0000-0000-0303,37.72,Hot Chocolate,0,35.62,32.82,0.210880416
16-06-2024,58:41.4,card,ANON-0000-0000-0303,37.72,Latte,0,35.62,33.14666667,0.208911074
16-06-2024,43:51.5,card,ANON-0000-0000-0059,32.82,Americano with Milk,-0.12990456,34.92,33.14666667,0.201704018
16-06-2024,00:39.0,card,ANON-0000-0000-0274,23.02,Espresso,-0.298598416,33.52,32.65666667,0.214294926
17-06-2024,16:11.5,card,ANON-0000-0000-0009,32.82,Americano with Milk,0.425716768,33.52,32.49333333,0.221097806
17-06-2024,51:19.6,card,ANON-0000-0000-0309,27.92,Americano,-0.149299208,32.82,32.33,0.224081914
17-06-2024,52:36.3,card,ANON-0000-0000-0012,27.92,Americano,0,31.42,32.49333333,0.221801818
17-06-2024,51:11.0,card,ANON-0000-0000-0012,37.72,Cappuccino,0.351002865,31.42,32.98333333,0.221388024
17-06-2024,50:13.4,card,ANON-0000-0000-0012,37.72,Cappuccino,0,31.42,33.14666667,0.171786855
17-06-2024,55:51.6,card,ANON-0000-0000-0042,37.72,Cappuccino,0,32.12,33.31,0.168516201
17-06-2024,13:37.6,card,ANON-0000-0000-0308,27.92,Cortado,-0.25980912,32.82,33.14666667,0.17975332
17-06-2024,12:05.1,card,ANON-0000-0000-0308,27.92,Cortado,0,32.12,32.82,0.175994681
17-06-2024,57:24.0,card,ANON-0000-0000-0307,27.92,Americano,0,32.12,32.82,0.171853618
17-06-2024,51:35.4,card,ANON-0000-0000-0164,37.72,Cappuccino,0.351002865,33.52,33.14666667,0.188400278
18-06-2024,20:49.5,card,ANON-0000-0000-0012,32.82,Americano with Milk,-0.12990456,32.82,32.98333333,0.188888138
18-06-2024,22:18.5,card,ANON-0000-0000-0012,32.82,Americano with Milk,0,32.12,32.82,0.188888138
18-06-2024,35:49.5,card,ANON-0000-0000-0310,27.92,Cortado,-0.149299208,30.72,32.65666667,0.189686781
18-06-2024,20:40.6,card,ANON-0000-0000-0154,37.72,Cappuccino,0.351002865,32.12,33.14666667,0.204561146
18-06-2024,05:12.3,card,ANON-0000-0000-0299,37.72,Cappuccino,0,33.52,33.14666667,0.204561146
18-06-2024,04:06.1,card,ANON-0000-0000-0299,27.92,Americano,-0.25980912,33.52,32.98333333,0.211860932
18-06-2024,21:38.9,card,ANON-0000-0000-0154,37.72,Cappuccino,0.351002865,33.52,33.14666667,0.225514046
19-06-2024,28:59.5,card,ANON-0000-0000-0192,37.72,Cappuccino,0,34.22,33.47333333,0.225514046
19-06-2024,30:03.5,card,ANON-0000-0000-0192,32.82,Americano with Milk,-0.12990456,34.22,33.47333333,0.225514046
19-06-2024,31:31.3,card,ANON-0000-0000-0009,32.82,Americano with Milk,0,34.92,33.47333333,0.212643319
19-06-2024,29:59.0,card,ANON-0000-0000-0153,37.72,Latte,0.149299208,34.92,33.47333333,0.194278688
19-06-2024,28:43.4,card,ANON-0000-0000-0153,37.72,Cappuccino,0,34.92,33.47333333,0.190102359
19-06-2024,21:36.3,card,ANON-0000-0000-0164,32.82,Americano with Milk,-0.12990456,35.62,33.47333333,0.193415873
19-06-2024,11:27.8,card,ANON-0000-0000-0313,37.72,Latte,0.149299208,35.62,33.63666667,0.180323568
19-06-2024,54:00.5,card,ANON-0000-0000-0312,27.92,Americano,-0.25980912,34.22,33.47333333,0.190505244
19-06-2024,17:54.5,card,ANON-0000-0000-0141,27.92,Cortado,0,33.52,33.14666667,0.190505244
19-06-2024,47:19.8,card,ANON-0000-0000-0311,37.72,Latte,0.351002865,34.22,33.14666667,0.19528313
19-06-2024,12:31.4,card,ANON-0000-0000-0313,37.72,Cocoa,0,34.22,33.14666667,0.19528313
20-06-2024,59:17.6,card,ANON-0000-0000-0009,32.82,Americano with Milk,-0.12990456,33.52,33.14666667,0.198543582
20-06-2024,57:40.6,card,ANON-0000-0000-0009,37.72,Latte,0.149299208,34.22,33.63666667,0.18586832
20-06-2024,39:10.0,card,ANON-0000-0000-0257,37.72,Latte,0,34.22,33.8,0.182759092
20-06-2024,59:02.1,card,ANON-0000-0000-0314,37.72,Latte,0,35.62,34.12666667,0.182759092
20-06-2024,50:06.5,card,ANON-0000-0000-0097,37.72,Latte,0,37.02,34.45333333,0.178385881
20-06-2024,00:00.2,card,ANON-0000-0000-0314,37.72,Latte,0,37.02,34.45333333,0.161572893
21-06-2024,47:06.2,card,ANON-0000-0000-0154,37.72,Cappuccino,0,37.02,34.45333333,0.161572893
21-06-2024,51:00.2,card,ANON-0000-0000-0180,37.72,Cappuccino,0,37.72,34.45333333,0.148480747
21-06-2024,49:54.5,card,ANON-0000-0000-0180,37.72,Cappuccino,0,37.72,34.78,0.12713119
21-06-2024,48:06.7,card,ANON-0000-0000-0154,37.72,Cappuccino,0,37.72,35.10666667,0.12713119
21-06-2024,30:26.7,card,ANON-0000-0000-0009,37.72,Latte,0,37.72,35.43333333,0.12299444
21-06-2024,52:18.8,card,ANON-0000-0000-0180,27.92,Americano,-0.25980912,36.32,35.10666667,0.137421127
21-06-2024,20:31.5,card,ANON-0000-0000-0012,32.82,Americano with Milk,0.175501433,35.62,35.10666667,0.13902516
21-06-2024,19:19.4,card,ANON-0000-0000-0012,32.82,Americano with Milk,0,34.92,35.10666667,0.13902516
21-06-2024,01:40.2,card,ANON-0000-0000-0315,27.92,Americano,-0.149299208,33.52,35.10666667,0.140059526
21-06-2024,59:55.9,card,ANON-0000-0000-0311,37.72,Latte,0.351002865,33.52,35.10666667,0.157457629
21-06-2024,12:16.1,card,ANON-0000-0000-0316,23.02,Espresso,-0.38971368,31.42,34.61666667,0.171304442
21-06-2024,55:37.1,card,ANON-0000-0000-0311,32.82,Americano with Milk,0.425716768,30.72,34.78,0.195415432
22-06-2024,37:20.1,card,ANON-0000-0000-0009,37.72,Latte,0.149299208,32.12,34.78,0.182551337
22-06-2024,53:15.5,card,ANON-0000-0000-0317,32.82,Americano with Milk,-0.12990456,32.12,34.61666667,0.185442627
22-06-2024,10:23.0,card,ANON-0000-0000-0318,37.72,Cappuccino,0.149299208,32.82,34.78,0.184895667
22-06-2024,39:50.3,card,ANON-0000-0000-0141,27.92,Cortado,-0.25980912,32.82,34.61666667,0.192718616
22-06-2024,37:48.8,card,ANON-0000-0000-0311,32.82,Americano with Milk,0.175501433,32.12,34.45333333,0.196527279
23-06-2024,12:01.4,card,ANON-0000-0000-0012,32.82,Americano with Milk,0,33.52,34.29,0.196527279
23-06-2024,13:50.6,card,ANON-0000-0000-0012,32.82,Americano with Milk,0,33.52,34.29,0.196527279
23-06-2024,06:47.0,card,ANON-0000-0000-0319,37.72,Cappuccino,0.149299208,33.52,34.29,0.198873417
23-06-2024,29:07.8,card,ANON-0000-0000-0320,37.72,Latte,0,34.22,34.61666667,0.198873417
23-06-2024,30:36.4,card,ANON-0000-0000-0320,37.72,Cappuccino,0,34.22,34.94333333,0.198873417
24-06-2024,47:00.4,card,ANON-0000-0000-0203,37.72,Cappuccino,0,35.62,34.94333333,0.198873417
24-06-2024,46:00.6,card,ANON-0000-0000-0203,37.72,Cappuccino,0,36.32,34.94333333,0.198873417
24-06-2024,02:29.0,card,ANON-0000-0000-0321,37.72,Latte,0,37.02,35.10666667,0.198873417
24-06-2024,49:36.0,card,ANON-0000-0000-0180,37.72,Cappuccino,0,37.72,35.10666667,0.187859054
24-06-2024,44:39.9,card,ANON-0000-0000-0164,32.82,Americano with Milk,-0.12990456,37.02,34.94333333,0.188022504
24-06-2024,50:44.1,card,ANON-0000-0000-0180,37.72,Cappuccino,0.149299208,37.02,34.94333333,0.190259399
25-06-2024,19:24.2,card,ANON-0000-0000-0322,37.72,Latte,0,37.02,34.94333333,0.185960092
25-06-2024,28:26.4,card,ANON-0000-0000-0012,32.82,Americano with Milk,-0.12990456,36.32,34.78,0.173194864
25-06-2024,29:42.4,card,ANON-0000-0000-0040,32.82,Americano with Milk,0,35.62,34.61666667,0.145865613
25-06-2024,34:52.3,card,ANON-0000-0000-0203,37.72,Cappuccino,0.149299208,35.62,34.61666667,0.116227151
26-06-2024,27:00.8,card,ANON-0000-0000-0009,37.72,Cappuccino,0,35.62,34.61666667,0.111763265
26-06-2024,28:14.6,card,ANON-0000-0000-0206,32.82,Americano with Milk,-0.12990456,35.62,34.45333333,0.111763265
26-06-2024,21:53.3,card,ANON-0000-0000-0009,37.72,Latte,0.149299208,35.62,34.45333333,0.111763265
26-06-2024,32:29.5,card,ANON-0000-0000-0324,23.02,Espresso,-0.38971368,33.52,34.29,0.130275384
26-06-2024,33:01.7,card,ANON-0000-0000-0323,37.72,Latte,0.638575152,34.22,34.45333333,0.190432894
26-06-2024,34:01.6,card,ANON-0000-0000-0325,27.92,Americano,-0.25980912,33.52,34.29,0.200658265
27-06-2024,15:43.2,card,ANON-0000-0000-0326,32.82,Americano with Milk,0.175501433,32.82,34.45333333,0.20401529
27-06-2024,11:48.0,card,ANON-0000-0000-0327,27.92,Cortado,-0.149299208,31.42,34.12666667,0.20487139
27-06-2024,44:03.4,card,ANON-0000-0000-0328,32.82,Americano with Milk,0.175501433,31.42,34.45333333,0.208433418
27-06-2024,50:31.6,card,ANON-0000-0000-0329,37.72,Cappuccino,0.149299208,31.42,34.61666667,0.210626183
28-06-2024,08:35.0,card,ANON-0000-0000-0141,27.92,Cortado,-0.25980912,32.12,34.29,0.2197339
28-06-2024,51:54.0,card,ANON-0000-0000-0274,23.02,Espresso,-0.175501433,30.02,33.96333333,0.22349696
28-06-2024,50:55.4,card,ANON-0000-0000-0330,32.82,Americano with Milk,0.425716768,30.72,33.8,0.243096055
28-06-2024,52:01.9,card,ANON-0000-0000-0331,37.72,Latte,0.149299208,31.42,34.12666667,0.244754597
28-06-2024,28:20.0,card,ANON-0000-0000-0332,37.72,Cappuccino,0,32.82,34.29,0.242083538
29-06-2024,23:43.6,card,ANON-0000-0000-0335,37.72,Cappuccino,0,33.52,34.45333333,0.240618776
29-06-2024,27:22.4,card,ANON-0000-0000-0009,37.72,Latte,0,33.52,34.61666667,0.240618776
29-06-2024,24:52.4,card,ANON-0000-0000-0335,37.72,Hot Chocolate,0,34.92,34.61666667,0.237929154
29-06-2024,31:42.6,card,ANON-0000-0000-0334,37.72,Cappuccino,0,37.02,34.61666667,0.237929154
29-06-2024,30:24.4,card,ANON-0000-0000-0334,37.72,Cappuccino,0,37.72,34.61666667,0.236406426
29-06-2024,41:26.6,card,ANON-0000-0000-0333,32.82,Americano with Milk,-0.12990456,37.02,34.45333333,0.238899633
29-06-2024,40:19.6,card,ANON-0000-0000-0333,32.82,Americano with Milk,0,36.32,34.29,0.236406426
29-06-2024,47:10.3,card,ANON-0000-0000-0097,32.82,Americano with Milk,0,35.62,34.12666667,0.234623949
30-06-2024,28:09.8,card,ANON-0000-0000-0336,37.72,Latte,0.149299208,35.62,34.12666667,0.215571287
30-06-2024,05:50.6,card,ANON-0000-0000-0337,23.02,Espresso,-0.38971368,33.52,33.8,0.187164387
30-06-2024,54:41.7,card,ANON-0000-0000-0009,37.72,Hot Chocolate,0.638575152,33.52,33.8,0.226881332
30-06-2024,04:09.7,card,ANON-0000-0000-0097,32.82,Americano with Milk,-0.12990456,32.82,33.63666667,0.227413103
01-07-2024,07:26.8,card,ANON-0000-0000-0012,23.02,Espresso,-0.298598416,31.42,33.31,0.235656475
01-07-2024,56:51.8,card,ANON-0000-0000-0338,37.72,Cappuccino,0.638575152,32.12,33.47333333,0.27215627
01-07-2024,57:54.3,card,ANON-0000-0000-0339,37.72,Cappuccino,0,32.82,33.47333333,0.270998459
02-07-2024,31:24.3,card,ANON-0000-0000-0341,32.82,Americano with Milk,-0.12990456,32.12,33.31,0.265157872
02-07-2024,03:13.2,card,ANON-0000-0000-0340,27.92,Americano,-0.149299208,32.82,33.14666667,0.264113278
02-07-2024,02:23.6,card,ANON-0000-0000-0329,32.82,Americano with Milk,0.175501433,32.12,32.98333333,0.250385643
02-07-2024,45:00.6,card,ANON-0000-0000-0304,27.92,Americano,-0.149299208,31.42,33.14666667,0.251558584
02-07-2024,42:54.1,card,ANON-0000-0000-0304,32.82,Americano with Milk,0.175501433,32.82,32.98333333,0.254192106
02-07-2024,48:05.2,card,ANON-0000-0000-0019,37.72,Latte,0.149299208,32.82,33.31,0.255759994
03-07-2024,06:09.1,card,ANON-0000-0000-0009,37.72,Latte,0,32.82,33.47333333,0.255759994
03-07-2024,59:01.8,card,ANON-0000-0000-0346,37.72,Cappuccino,0,33.52,33.8,0.255759994
03-07-2024,55:31.4,card,ANON-0000-0000-0270,37.72,Latte,0,34.92,33.96333333,0.255759994
03-07-2024,54:22.9,card,ANON-0000-0000-0344,32.82,Americano with Milk,-0.12990456,34.92,33.8,0.258133804
03-07-2024,59:25.6,card,ANON-0000-0000-0345,23.02,Espresso,-0.298598416,34.22,33.63666667,0.265962007
03-07-2024,50:25.2,card,ANON-0000-0000-0343,37.72,Cappuccino,0.638575152,34.92,34.12666667,0.300465191
03-07-2024,01:16.6,card,ANON-0000-0000-0342,37.72,Cappuccino,0,34.92,34.29,0.300465191
03-07-2024,51:14.9,card,ANON-0000-0000-0012,32.82,Americano with Milk,-0.12990456,34.22,34.12666667,0.301823104
03-07-2024,53:15.6,card,ANON-0000-0000-0270,32.82,Americano with Milk,0,33.52,33.96333333,0.285396153
04-07-2024,26:23.7,card,ANON-0000-0000-0143,32.82,Americano with Milk,0,32.82,33.8,0.249557283
04-07-2024,27:30.3,card,ANON-0000-0000-0012,27.92,Americano,-0.149299208,32.12,33.47333333,0.250199534
05-07-2024,21:09.5,card,ANON-0000-0000-0351,32.82,Americano with Milk,0.175501433,33.52,33.31,0.241001504
05-07-2024,20:01.1,card,ANON-0000-0000-0351,37.72,Cappuccino,0.149299208,33.52,33.31,0.198156846
05-07-2024,18:56.9,card,ANON-0000-0000-0350,27.92,Americano,-0.25980912,32.12,32.98333333,0.207578804
05-07-2024,18:03.3,card,ANON-0000-0000-0350,27.92,Americano,0,31.42,32.82,0.205207516
05-07-2024,11:56.5,card,ANON-0000-0000-0349,23.02,Espresso,-0.175501433,30.02,32.49333333,0.20635766
05-07-2024,55:07.8,card,ANON-0000-0000-0099,27.92,Americano,0.212858384,29.32,32.33,0.208109815
05-07-2024,44:43.8,card,ANON-0000-0000-0347,32.82,Americano with Milk,0.175501433,30.02,32.16666667,0.207661256
05-07-2024,43:43.1,card,ANON-0000-0000-0040,32.82,Americano with Milk,0,30.02,32.49333333,0.204728741
05-07-2024,20:28.7,card,ANON-0000-0000-0058,37.72,Cocoa,0.149299208,30.02,32.49333333,0.204728741
05-07-2024,55:56.3,card,ANON-0000-0000-0348,23.02,Espresso,-0.38971368,29.32,32.16666667,0.224147348
06-07-2024,28:06.8,card,ANON-0000-0000-0352,37.72,Latte,0.638575152,30.72,32.65666667,0.265965173
06-07-2024,15:46.0,card,ANON-0000-0000-0009,32.82,Latte,-0.12990456,32.12,32.49333333,0.268321004
06-07-2024,17:01.0,card,ANON-0000-0000-0009,32.82,Latte,0,32.82,32.33,0.265965173
06-07-2024,09:46.1,card,ANON-0000-0000-0012,32.82,Latte,0,32.82,32.33,0.254669199
06-07-2024,10:39.6,card,ANON-0000-0000-0012,27.92,Americano with Milk,-0.149299208,32.12,32.33,0.216075838
07-07-2024,33:36.3,card,ANON-0000-0000-0359,27.92,Americano with Milk,0,30.72,32.16666667,0.216075838
07-07-2024,01:31.7,card,ANON-0000-0000-0358,32.82,Hot Chocolate,0.175501433,32.12,32.33,0.216765315
07-07-2024,07:50.3,card,ANON-0000-0000-0356,32.82,Latte,0,31.42,32.33,0.216765315
07-07-2024,57:47.4,card,ANON-0000-0000-0355,32.82,Cocoa,0,31.42,32.16666667,0.216765315
07-07-2024,56:30.2,card,ANON-0000-0000-0355,32.82,Hot Chocolate,0,31.42,32.00333333,0.213126671
07-07-2024,33:27.2,card,ANON-0000-0000-0357,32.82,Cappuccino,0,31.42,31.84,0.210355573
07-07-2024,28:48.9,card,ANON-0000-0000-0354,32.82,Cappuccino,0,32.12,31.67666667,0.208157254
07-07-2024,15:36.8,card,ANON-0000-0000-0353,27.92,Americano with Milk,-0.149299208,32.12,31.51333333,0.201925345
07-07-2024,14:29.2,card,ANON-0000-0000-0353,27.92,Americano with Milk,0,31.42,31.67666667,0.201925345
07-07-2024,04:20.2,card,ANON-0000-0000-0303,32.82,Cappuccino,0.175501433,31.42,31.51333333,0.199469875
07-07-2024,29:56.2,card,ANON-0000-0000-0354,32.82,Cappuccino,0,31.42,31.35,0.195137516
08-07-2024,30:35.0,card,ANON-0000-0000-0363,27.92,Americano with Milk,-0.149299208,30.72,31.18666667,0.195451496
08-07-2024,40:24.3,card,ANON-0000-0000-0362,23.02,Americano,-0.175501433,29.32,30.86,0.199748867
08-07-2024,14:46.2,card,ANON-0000-0000-0019,32.82,Latte,0.425716768,29.32,30.86,0.219248862
08-07-2024,33:07.7,card,ANON-0000-0000-0360,32.82,Latte,0,30.02,31.02333333,0.197783719
08-07-2024,02:50.4,card,ANON-0000-0000-0361,23.02,Americano,-0.298598416,29.32,30.69666667,0.152653327
09-07-2024,26:52.1,card,ANON-0000-0000-0333,27.92,Americano with Milk,0.212858384,28.62,30.37,0.158072125
09-07-2024,40:28.8,card,ANON-0000-0000-0276,27.92,Americano with Milk,0,27.92,30.37,0.158072125
09-07-2024,21:36.1,card,ANON-0000-0000-0194,27.92,Americano with Milk,0,27.92,30.37,0.158072125
09-07-2024,22:49.9,card,ANON-0000-0000-0194,32.82,Cappuccino,0.175501433,29.32,30.69666667,0.158245286
09-07-2024,42:59.5,card,ANON-0000-0000-0364,27.92,Americano with Milk,-0.149299208,28.62,30.69666667,0.162678857
10-07-2024,10:41.7,card,ANON-0000-0000-0365,23.02,Americano,-0.175501433,27.22,30.37,0.163062129
10-07-2024,28:53.7,card,ANON-0000-0000-0366,27.92,Americano with Milk,0.212858384,27.92,30.20666667,0.170222199
10-07-2024,13:10.0,card,ANON-0000-0000-0328,32.82,Latte,0.175501433,28.62,30.04333333,0.174409589
11-07-2024,30:58.5,card,ANON-0000-0000-0370,23.02,Americano,-0.298598416,27.92,30.04333333,0.187929468
11-07-2024,22:13.6,card,ANON-0000-0000-0369,32.82,Latte,0.425716768,28.62,29.88,0.210760318
11-07-2024,27:27.6,card,ANON-0000-0000-0367,32.82,Hot Chocolate,0,28.62,29.88,0.210760318
11-07-2024,48:18.7,card,ANON-0000-0000-0368,27.92,Americano with Milk,-0.149299208,28.62,29.71666667,0.210760318
12-07-2024,03:17.5,card,ANON-0000-0000-0371,23.02,Cortado,-0.175501433,28.62,29.39,0.215258929
12-07-2024,48:33.4,card,ANON-0000-0000-0372,32.82,Hot Chocolate,0.425716768,29.32,29.55333333,0.231912978
12-07-2024,33:25.6,card,ANON-0000-0000-0178,32.82,Hot Chocolate,0,29.32,29.71666667,0.231912978
12-07-2024,34:14.3,card,ANON-0000-0000-0177,32.82,Hot Chocolate,0,30.72,29.71666667,0.228413743
12-07-2024,35:29.5,card,ANON-0000-0000-0179,32.82,Hot Chocolate,0,30.72,29.71666667,0.223354684
13-07-2024,38:10.3,card,ANON-0000-0000-0365,32.82,Latte,0,30.72,29.71666667,0.204156916
13-07-2024,41:38.1,card,ANON-0000-0000-0365,32.82,Latte,0,31.42,29.71666667,0.204156916
